,Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target
ID_8591e4175,ID_8591e4175,0.0,0,4,1,1,1,0,0.0,2,3,5,1,3,4,3,6,9,9,9,6,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9d70c1551,3,6,3,9,2,3,no,5.8333335,0,0,1,0,0,0,0,0,0,3,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,62,36,3844,81,9,9,9.0,4.0,34.027778999999995,3844,Extreme Poverty
ID_4e29e2174,ID_4e29e2174,0.0,0,4,1,1,1,0,0.0,2,3,5,1,3,4,3,6,9,9,9,0,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9d70c1551,3,6,3,9,2,3,no,5.8333335,1,0,0,0,0,0,0,0,0,3,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,6,0,36,81,9,9,9.0,4.0,34.027778999999995,36,Extreme Poverty
ID_4ebd3c079,ID_4ebd3c079,0.0,0,4,1,1,1,0,0.0,2,3,5,1,3,4,3,6,9,9,9,3,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9d70c1551,3,6,3,9,2,3,no,5.8333335,0,1,0,0,0,0,0,0,0,3,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,78,9,6084,81,9,9,9.0,4.0,34.027778999999995,6084,Extreme Poverty
ID_b060df2f6,ID_b060df2f6,0.0,0,4,1,1,1,0,0.0,2,3,5,1,3,4,3,6,9,9,9,0,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9d70c1551,3,6,3,9,2,3,no,5.8333335,1,0,0,0,0,0,0,0,0,3,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,1,81,9,9,9.0,4.0,34.027778999999995,1,Extreme Poverty
ID_290d27410,ID_290d27410,0.0,0,4,1,1,1,0,0.0,2,3,5,1,3,4,3,6,9,9,9,1,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9d70c1551,3,6,3,9,2,3,no,5.8333335,0,1,0,0,0,0,0,0,0,3,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,8,1,64,81,9,9,9.0,4.0,34.027778999999995,64,Extreme Poverty
ID_1c0fc092b,ID_1c0fc092b,0.0,0,4,1,1,1,0,0.0,2,3,5,1,3,4,3,6,9,9,9,6,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9d70c1551,3,6,3,9,2,3,no,5.8333335,0,0,1,0,0,0,0,0,0,3,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,57,36,3249,81,9,9,9.0,4.0,34.027778999999995,3249,Extreme Poverty
ID_22a035f82,ID_22a035f82,0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97b3fea99,0,2,1,2,yes,no,no,3.0,1,0,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,67,0,4489,4,0,0,0.44444448,1.0,9.0,4489,Non Vulnerable
ID_bbbdb4a4d,ID_bbbdb4a4d,0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97b3fea99,0,2,1,2,yes,no,no,3.0,0,0,1,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,60,36,3600,4,0,0,0.44444448,1.0,9.0,3600,Non Vulnerable
ID_d1cd02264,ID_d1cd02264,0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82c81846c,0,3,1,3,.5,no,yes,3.3333333,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,47,36,2209,9,0,0,1.0,0.25,11.111111,2209,Non Vulnerable
ID_a39a95d70,ID_a39a95d70,0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,3,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,82c81846c,0,3,1,3,.5,no,yes,3.3333333,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,52,9,2704,9,0,0,1.0,0.25,11.111111,2704,Non Vulnerable
ID_dd1353b9f,ID_dd1353b9f,0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,1,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,82c81846c,0,3,1,3,.5,no,yes,3.3333333,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,72,1,5184,9,0,0,1.0,0.25,11.111111,5184,Non Vulnerable
ID_5d4addbab,ID_5d4addbab,0.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,fade739e1,1,2,0,3,.5,13,no,12.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,13,36,169,9,169,1,1.0,0.25,144.0,169,Non Vulnerable
ID_415f8aeb5,ID_415f8aeb5,0.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,13,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fade739e1,1,2,0,3,.5,13,no,12.0,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,36,169,1296,9,169,1,1.0,0.25,144.0,1296,Non Vulnerable
ID_242333eed,ID_242333eed,0.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,11,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,fade739e1,1,2,0,3,.5,13,no,12.0,0,0,0,0,1,0,0,0,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,33,121,1089,9,169,1,1.0,0.25,144.0,1089,Non Vulnerable
ID_f1f6dca76,ID_f1f6dca76,0.0,0,3,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,335e8acfb,1,2,0,3,.5,8,no,7.0,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,13,36,169,9,64,1,2.25,0.25,49.0,169,Non Vulnerable
ID_b42133169,ID_b42133169,0.0,0,3,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,335e8acfb,1,2,0,3,.5,8,no,7.0,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,41,36,1681,9,64,1,2.25,0.25,49.0,1681,Non Vulnerable
ID_1f05a5a26,ID_1f05a5a26,0.0,0,3,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,8,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,335e8acfb,1,2,0,3,.5,8,no,7.0,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,48,64,2304,9,64,1,2.25,0.25,49.0,2304,Non Vulnerable
ID_4955f5a8a,ID_4955f5a8a,0.0,0,5,0,1,1,1,1.0,1,2,3,0,1,1,1,3,4,4,4,8,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,863eb209e,1,3,0,4,.33333334,8,no,9.333333,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,49,64,2401,16,64,1,1.7777778999999998,0.11111112,87.11110699999998,2401,Non Vulnerable
ID_7dd1d5996,ID_7dd1d5996,0.0,0,5,0,1,1,1,1.0,1,2,3,0,1,1,1,3,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,863eb209e,1,3,0,4,.33333334,8,no,9.333333,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,42,36,1764,16,64,1,1.7777778999999998,0.11111112,87.11110699999998,1764,Non Vulnerable
ID_763e0a782,ID_763e0a782,0.0,0,5,0,1,1,1,1.0,1,2,3,0,1,1,1,3,4,4,4,14,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,863eb209e,1,3,0,4,.33333334,8,no,9.333333,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,22,196,484,16,64,1,1.7777778999999998,0.11111112,87.11110699999998,484,Non Vulnerable
ID_7886924a3,ID_7886924a3,0.0,0,5,0,1,1,1,1.0,1,2,3,0,1,1,1,3,4,4,4,4,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,863eb209e,1,3,0,4,.33333334,8,no,9.333333,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,10,16,100,16,64,1,1.7777778999999998,0.11111112,87.11110699999998,100,Non Vulnerable
ID_d2f52b98a,ID_d2f52b98a,0.0,0,5,0,1,1,1,1.0,2,2,4,0,2,2,2,4,6,6,6,0,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cf8b05cd4,2,4,0,6,.5,6,no,6.0,1,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,6,0,36,36,36,4,9.0,0.25,36.0,36,Non Vulnerable
ID_b2f80bbda,ID_b2f80bbda,0.0,0,5,0,1,1,1,1.0,2,2,4,0,2,2,2,4,6,6,6,6,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cf8b05cd4,2,4,0,6,.5,6,no,6.0,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,31,36,961,36,36,4,9.0,0.25,36.0,961,Non Vulnerable
ID_6469ea8e2,ID_6469ea8e2,0.0,0,5,0,1,1,1,1.0,2,2,4,0,2,2,2,4,6,6,6,6,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cf8b05cd4,2,4,0,6,.5,6,no,6.0,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,33,36,1089,36,36,4,9.0,0.25,36.0,1089,Non Vulnerable
ID_d8162b39f,ID_d8162b39f,0.0,0,5,0,1,1,1,1.0,2,2,4,0,2,2,2,4,6,6,6,6,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cf8b05cd4,2,4,0,6,.5,6,no,6.0,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,56,36,3136,36,36,4,9.0,0.25,36.0,3136,Non Vulnerable
ID_821b507f7,ID_821b507f7,0.0,0,5,0,1,1,1,1.0,2,2,4,0,2,2,2,4,6,6,6,0,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cf8b05cd4,2,4,0,6,.5,6,no,6.0,1,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,3,0,9,36,36,4,9.0,0.25,36.0,9,Non Vulnerable
ID_384f2b1ad,ID_384f2b1ad,0.0,0,5,0,1,1,1,1.0,2,2,4,0,2,2,2,4,6,6,6,6,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cf8b05cd4,2,4,0,6,.5,6,no,6.0,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,57,36,3249,36,36,4,9.0,0.25,36.0,3249,Non Vulnerable
ID_1bf496dbc,ID_1bf496dbc,0.0,0,4,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,13,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bbe7453e9,1,3,0,4,.33333334,13,no,10.333333,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,51,169,2601,16,169,1,1.7777778999999998,0.11111112,106.77777,2601,Non Vulnerable
ID_89f435dac,ID_89f435dac,0.0,0,4,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bbe7453e9,1,3,0,4,.33333334,13,no,10.333333,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,50,36,2500,16,169,1,1.7777778999999998,0.11111112,106.77777,2500,Non Vulnerable
ID_8e861d093,ID_8e861d093,0.0,0,4,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,12,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,bbe7453e9,1,3,0,4,.33333334,13,no,10.333333,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,29,144,841,16,169,1,1.7777778999999998,0.11111112,106.77777,841,Non Vulnerable
ID_3fa58a263,ID_3fa58a263,0.0,0,4,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,5,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,bbe7453e9,1,3,0,4,.33333334,13,no,10.333333,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,12,25,144,16,169,1,1.7777778999999998,0.11111112,106.77777,144,Non Vulnerable
ID_ddeea94f0,ID_ddeea94f0,0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,1,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,fcceed2b8,0,3,1,3,.5,no,yes,8.666667,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,67,1,4489,9,0,0,1.0,0.25,75.111115,4489,Non Vulnerable
ID_012c91cfa,ID_012c91cfa,0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,8,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,fcceed2b8,0,3,1,3,.5,no,yes,8.666667,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,29,64,841,9,0,0,1.0,0.25,75.111115,841,Non Vulnerable
ID_7fabd95b9,ID_7fabd95b9,0.0,0,5,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,17,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,fcceed2b8,0,3,1,3,.5,no,yes,8.666667,0,0,0,0,0,0,0,0,1,3,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,32,289,1024,9,0,0,1.0,0.25,75.111115,1024,Non Vulnerable
ID_2ee1dc79f,ID_2ee1dc79f,0.0,0,6,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,6,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,dd93b5a30,0,1,0,1,no,6,no,6.0,0,0,1,0,0,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,55,36,3025,1,36,0,0.11111112,0.0,36.0,3025,Non Vulnerable
ID_6ba32042f,ID_6ba32042f,0.0,0,4,0,1,1,0,0.0,0,1,1,2,3,5,2,4,6,6,6,1,1.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0108c62b8,2,4,0,6,.5,9,no,7.0,0,1,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,9,1,81,36,81,4,9.0,0.25,49.0,81,Non Vulnerable
ID_129801ee9,ID_129801ee9,0.0,0,4,0,1,1,0,0.0,0,1,1,2,3,5,2,4,6,6,6,0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0108c62b8,2,4,0,6,.5,9,no,7.0,1,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,1,36,81,4,9.0,0.25,49.0,1,Non Vulnerable
ID_955464781,ID_955464781,0.0,0,4,0,1,1,0,0.0,0,1,1,2,3,5,2,4,6,6,6,11,0.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0108c62b8,2,4,0,6,.5,9,no,7.0,0,0,0,0,1,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,23,121,529,36,81,4,9.0,0.25,49.0,529,Non Vulnerable
